age,type_employer,fnlwgt,education,marital,occupation,race,sex,hr_per_week,country,income
29,Local-gov,123983,Masters,Never-married,Prof-specialty,Asian-Pac-Islander,Male,40,Taiwan,<=50K
30,Private,117963,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,40,United-States,>50K
45,Private,339863,Bachelors,Divorced,Sales,White,Male,48,United-States,>50K
23,Private,257621,Bachelors,Never-married,Sales,White,Female,45,United-States,<=50K
68,Private,339168,Bachelors,Married-civ-spouse,Transport-moving,White,Male,30,United-States,<=50K
25,Private,171818,Bachelors,Never-married,Exec-managerial,White,Female,40,United-States,<=50K
51,Federal-gov,36186,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
39,Private,53926,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,<=50K
57,Self-emp-inc,103948,Bachelors,Divorced,Prof-specialty,White,Male,80,United-States,<=50K
29,Private,137476,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,35,United-States,>50K
41,Local-gov,112797,Masters,Divorced,Prof-specialty,White,Female,60,United-States,<=50K
49,Private,180899,Masters,Divorced,Exec-managerial,White,Male,45,United-States,>50K
39,Private,177154,Bachelors,Married-civ-spouse,Sales,White,Male,50,United-States,>50K
29,Private,85572,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,42,United-States,>50K
52,Self-emp-inc,132178,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
55,Self-emp-not-inc,141807,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
49,Private,155489,Bachelors,Married-civ-spouse,Craft-repair,White,Male,40,United-States,<=50K
63,?,46907,Bachelors,Married-civ-spouse,?,White,Male,8,United-States,>50K
44,Private,116391,Bachelors,Never-married,Prof-specialty,White,Male,40,United-States,<=50K
60,?,230165,Bachelors,Married-civ-spouse,?,Black,Male,40,United-States,<=50K
48,Private,227714,Bachelors,Married-civ-spouse,Sales,White,Male,60,United-States,<=50K
40,Private,174373,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
34,Private,242460,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
60,Self-emp-not-inc,282066,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,45,United-States,>50K
26,Private,177147,Bachelors,Never-married,Adm-clerical,White,Male,65,United-States,<=50K
55,Private,227856,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,60,United-States,>50K
27,Private,242207,Bachelors,Never-married,Tech-support,White,Female,40,United-States,<=50K
22,Private,100345,Bachelors,Never-married,Craft-repair,White,Male,55,United-States,>50K
24,Private,206861,Bachelors,Never-married,Adm-clerical,White,Male,40,United-States,<=50K
42,Local-gov,101593,Bachelors,Married-civ-spouse,Protective-serv,White,Male,42,United-States,<=50K
27,Private,335421,Masters,Never-married,Exec-managerial,White,Female,40,United-States,<=50K
46,State-gov,193047,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,37,United-States,<=50K
26,Private,102476,Bachelors,Never-married,Adm-clerical,White,Male,25,United-States,<=50K
41,Private,66118,Bachelors,Divorced,Prof-specialty,White,Female,40,United-States,<=50K
63,Federal-gov,97855,Masters,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
42,Private,303155,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
71,Private,118876,Bachelors,Never-married,Exec-managerial,White,Female,14,United-States,<=50K
27,Private,157612,Bachelors,Never-married,Prof-specialty,White,Female,55,United-States,<=50K
27,Private,129624,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
20,Private,216436,Bachelors,Never-married,Sales,Black,Female,30,United-States,<=50K
49,Private,148549,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
51,Private,159755,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
35,Private,248010,Bachelors,Married-spouse-absent,Craft-repair,White,Male,40,United-States,<=50K
41,Private,149909,Bachelors,Married-civ-spouse,Sales,White,Male,50,United-States,>50K
55,Private,153484,Masters,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
59,Self-emp-inc,125000,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,England,>50K
32,Private,295589,Masters,Married-civ-spouse,Exec-managerial,Black,Male,40,United-States,>50K
43,Local-gov,92374,Masters,Married-civ-spouse,Prof-specialty,Black,Female,35,United-States,>50K
38,Private,187748,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
28,Private,116372,Bachelors,Never-married,Exec-managerial,White,Female,60,United-States,<=50K
53,Private,114758,Masters,Married-civ-spouse,Exec-managerial,White,Male,65,United-States,>50K
32,Local-gov,244268,Bachelors,Never-married,Prof-specialty,White,Male,50,United-States,<=50K
35,Private,196491,Bachelors,Never-married,Sales,White,Male,50,United-States,<=50K
67,Self-emp-not-inc,345236,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,55,United-States,<=50K
60,Private,93997,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,45,United-States,>50K
42,Private,270721,Bachelors,Never-married,Prof-specialty,White,Male,32,United-States,<=50K
36,Private,111499,Masters,Never-married,Exec-managerial,White,Female,40,United-States,>50K
50,Private,205803,Masters,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
49,Private,178749,Masters,Married-spouse-absent,Adm-clerical,White,Female,40,United-States,<=50K
58,Local-gov,311409,Masters,Married-civ-spouse,Prof-specialty,Black,Male,30,United-States,>50K
30,Federal-gov,164552,Bachelors,Never-married,Prof-specialty,White,Male,40,United-States,<=50K
47,Self-emp-not-inc,112200,Bachelors,Never-married,Exec-managerial,Black,Male,45,United-States,>50K
40,State-gov,26598,Bachelors,Divorced,Prof-specialty,White,Male,40,United-States,<=50K
33,?,119918,Bachelors,Never-married,?,Black,Male,45,?,<=50K
39,Private,746786,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,55,United-States,>50K
50,Local-gov,163998,Bachelors,Married-civ-spouse,Protective-serv,White,Male,44,United-States,>50K
31,Private,189759,Masters,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
48,State-gov,44434,Masters,Married-civ-spouse,Prof-specialty,White,Male,61,United-States,>50K
39,Private,188503,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,60,United-States,>50K
25,State-gov,262664,Bachelors,Married-civ-spouse,Protective-serv,White,Male,40,United-States,>50K
35,Private,196899,Bachelors,Never-married,Handlers-cleaners,Asian-Pac-Islander,Female,50,Haiti,<=50K
44,State-gov,87282,Bachelors,Never-married,Prof-specialty,Asian-Pac-Islander,Female,38,United-States,<=50K
55,Local-gov,104917,Masters,Married-civ-spouse,Prof-specialty,Black,Male,40,United-States,>50K
45,Private,233511,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,60,United-States,>50K
39,Private,211154,Bachelors,Married-civ-spouse,Tech-support,White,Male,50,United-States,<=50K
26,Private,247455,Bachelors,Married-civ-spouse,Sales,White,Female,42,United-States,>50K
36,State-gov,183735,Masters,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
45,Local-gov,61885,Masters,Married-civ-spouse,Prof-specialty,White,Male,37,United-States,>50K
29,State-gov,201556,Bachelors,Never-married,Prof-specialty,White,Male,50,United-States,<=50K
28,Private,175710,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,40,United-States,>50K
37,Self-emp-not-inc,188774,Bachelors,Never-married,Protective-serv,White,Male,55,United-States,>50K
42,Private,254773,Bachelors,Married-civ-spouse,Exec-managerial,Black,Female,50,United-States,>50K
53,Private,95469,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,40,United-States,>50K
28,Self-emp-not-inc,112403,Bachelors,Never-married,Protective-serv,White,Male,40,United-States,<=50K
42,Private,143046,Bachelors,Never-married,Prof-specialty,White,Female,38,United-States,>50K
67,Local-gov,342175,Masters,Divorced,Adm-clerical,White,Female,40,United-States,<=50K
35,Self-emp-not-inc,269300,Bachelors,Never-married,Other-service,Black,Female,60,United-States,<=50K
48,Self-emp-inc,103713,Masters,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
25,?,47011,Bachelors,Never-married,?,White,Male,20,United-States,<=50K
25,Private,199224,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,45,United-States,>50K
41,Self-emp-not-inc,197176,Bachelors,Married-civ-spouse,Farming-fishing,White,Male,75,United-States,>50K
24,Private,36058,Bachelors,Never-married,Sales,White,Male,50,United-States,<=50K
42,Private,165916,Bachelors,Divorced,Adm-clerical,White,Female,45,United-States,<=50K
25,Private,262778,Masters,Never-married,Other-service,White,Female,37,United-States,<=50K
29,Private,39484,Bachelors,Married-civ-spouse,Other-service,White,Male,42,United-States,>50K
27,State-gov,312692,Bachelors,Never-married,Tech-support,White,Male,12,United-States,<=50K
58,Self-emp-not-inc,35551,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,70,United-States,>50K
33,Private,173858,Bachelors,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,40,India,<=50K
66,Private,117746,Bachelors,Married-civ-spouse,Sales,White,Male,50,United-States,>50K
45,Private,513660,Bachelors,Never-married,Prof-specialty,White,Male,40,United-States,<=50K
33,Private,345277,Bachelors,Never-married,Tech-support,White,Female,45,United-States,>50K
22,Private,62507,Bachelors,Never-married,Prof-specialty,White,Female,40,United-States,<=50K
33,State-gov,173806,Masters,Never-married,Prof-specialty,White,Male,30,United-States,<=50K
36,Private,200352,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,45,United-States,<=50K
47,Private,162034,Bachelors,Married-civ-spouse,Sales,White,Male,70,United-States,<=50K
41,Private,180138,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,Iran,>50K
27,Private,162343,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,Dominican-Republic,<=50K
48,Private,237525,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,65,United-States,>50K
50,Private,77905,Bachelors,Divorced,Adm-clerical,White,Female,8,United-States,<=50K
61,Self-emp-not-inc,352448,Bachelors,Married-civ-spouse,Transport-moving,White,Male,60,United-States,<=50K
45,State-gov,103406,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,60,United-States,>50K
42,Private,268183,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,60,United-States,<=50K
51,Local-gov,33863,Masters,Married-civ-spouse,Prof-specialty,White,Male,45,United-States,<=50K
40,Private,143046,Bachelors,Never-married,Prof-specialty,White,Female,45,United-States,<=50K
47,Private,138107,Bachelors,Divorced,Exec-managerial,White,Male,40,United-States,>50K
26,Private,122999,Masters,Never-married,Prof-specialty,White,Male,40,United-States,>50K
58,Self-emp-not-inc,130714,Masters,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,<=50K
30,Private,226013,Bachelors,Never-married,Prof-specialty,Black,Male,40,United-States,<=50K
27,Private,274964,Bachelors,Never-married,Farming-fishing,White,Male,65,United-States,<=50K
42,Private,52781,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
32,State-gov,182556,Bachelors,Married-civ-spouse,Protective-serv,White,Male,45,United-States,>50K
43,Private,242968,Masters,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,40,India,>50K
44,State-gov,167265,Masters,Married-civ-spouse,Prof-specialty,White,Male,60,United-States,>50K
49,Private,101320,Masters,Divorced,Exec-managerial,White,Female,75,United-States,<=50K
42,Private,157443,Bachelors,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,27,Taiwan,>50K
22,Private,117363,Bachelors,Never-married,Adm-clerical,White,Female,35,United-States,<=50K
40,Private,104892,Bachelors,Married-civ-spouse,Tech-support,White,Male,40,United-States,<=50K
42,Private,183241,Masters,Married-civ-spouse,Prof-specialty,White,Female,45,United-States,>50K
43,Private,176270,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,60,United-States,>50K
36,Self-emp-inc,184456,Bachelors,Never-married,Tech-support,White,Male,55,United-States,>50K
43,Private,115932,Bachelors,Never-married,Sales,White,Male,60,United-States,>50K
25,Private,122075,Bachelors,Never-married,Exec-managerial,White,Male,50,United-States,<=50K
29,Local-gov,219906,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,25,United-States,>50K
36,Private,68273,Bachelors,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
32,Local-gov,190889,Masters,Never-married,Prof-specialty,Other,Female,40,?,<=50K
28,Private,274690,Bachelors,Never-married,Adm-clerical,White,Male,45,United-States,<=50K
28,State-gov,200775,Masters,Married-civ-spouse,Exec-managerial,White,Female,40,United-States,<=50K
25,Private,441591,Bachelors,Never-married,Tech-support,White,Male,40,United-States,<=50K
44,Private,192381,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
33,Private,202051,Masters,Married-civ-spouse,Prof-specialty,White,Male,50,United-States,<=50K
29,Private,193260,Bachelors,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,30,India,<=50K
20,Private,190227,Masters,Never-married,Exec-managerial,White,Male,25,United-States,<=50K
27,Private,69132,Bachelors,Never-married,Prof-specialty,White,Male,40,United-States,<=50K
90,Private,52386,Bachelors,Never-married,Prof-specialty,Asian-Pac-Islander,Male,40,United-States,<=50K
42,Local-gov,281315,Bachelors,Never-married,Prof-specialty,White,Male,50,United-States,<=50K
26,Private,201481,Bachelors,Never-married,Exec-managerial,White,Female,40,United-States,<=50K
48,Private,199735,Bachelors,Divorced,Priv-house-serv,White,Female,44,Germany,<=50K
58,Private,218281,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,40,Mexico,<=50K
50,Local-gov,259377,Masters,Married-civ-spouse,Prof-specialty,White,Female,40,United-States,>50K
35,Private,150217,Bachelors,Married-civ-spouse,Other-service,White,Female,24,Poland,<=50K
52,Private,150393,Bachelors,Married-civ-spouse,Machine-op-inspct,White,Male,40,United-States,>50K
29,Private,363425,Bachelors,Never-married,Prof-specialty,White,Male,40,United-States,<=50K
31,State-gov,373432,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,55,United-States,>50K
43,Private,145441,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
64,Local-gov,116620,Masters,Married-civ-spouse,Prof-specialty,White,Male,25,United-States,<=50K
39,Self-emp-not-inc,122353,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,<=50K
49,State-gov,194895,Bachelors,Divorced,Prof-specialty,White,Male,40,United-States,<=50K
39,Private,67433,Bachelors,Never-married,Exec-managerial,White,Female,40,United-States,<=50K
34,Private,106761,Bachelors,Married-civ-spouse,Sales,White,Male,45,United-States,>50K
41,Private,180572,Bachelors,Divorced,Prof-specialty,White,Female,50,United-States,>50K
28,Private,39232,Bachelors,Never-married,Prof-specialty,White,Male,45,United-States,<=50K
25,Private,138765,Bachelors,Never-married,Prof-specialty,White,Male,20,United-States,<=50K
55,Local-gov,173296,Masters,Divorced,Prof-specialty,White,Female,45,United-States,<=50K
25,Private,178843,Bachelors,Never-married,Prof-specialty,White,Female,15,United-States,<=50K
46,Self-emp-not-inc,28281,Bachelors,Married-civ-spouse,Farming-fishing,White,Male,40,United-States,>50K
45,Self-emp-inc,173664,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,45,United-States,>50K
44,Private,104196,Masters,Married-civ-spouse,Exec-managerial,White,Male,45,United-States,>50K
33,Private,392812,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,45,United-States,>50K
48,Private,149210,Bachelors,Divorced,Sales,Black,Male,40,United-States,>50K
46,Federal-gov,39606,Masters,Married-civ-spouse,Exec-managerial,White,Male,40,England,>50K
59,Private,91384,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,40,United-States,<=50K
76,Private,125784,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,<=50K
24,Private,117779,Bachelors,Never-married,Prof-specialty,White,Male,10,Hungary,<=50K
58,Private,154950,Bachelors,Married-civ-spouse,Tech-support,White,Male,40,United-States,>50K
31,Private,181091,Bachelors,Married-civ-spouse,Sales,White,Male,40,United-States,>50K
46,Self-emp-inc,200949,Bachelors,Widowed,Exec-managerial,White,Female,50,?,<=50K
58,Federal-gov,139290,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,40,United-States,>50K
41,Private,104892,Masters,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
27,Local-gov,29174,Bachelors,Never-married,Prof-specialty,White,Female,40,United-States,<=50K
39,Private,22245,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,60,United-States,<=50K
34,State-gov,34104,Masters,Married-civ-spouse,Prof-specialty,White,Male,38,United-States,>50K
50,Private,92968,Bachelors,Never-married,Sales,White,Female,32,United-States,<=50K
26,Private,331861,Bachelors,Never-married,Exec-managerial,White,Male,60,?,<=50K
29,Local-gov,181282,Bachelors,Divorced,Prof-specialty,White,Male,50,United-States,<=50K
32,Self-emp-not-inc,173854,Bachelors,Divorced,Prof-specialty,White,Male,35,United-States,>50K
50,Federal-gov,98980,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
