pca,building,training,part,clause,circuit,fuzzy,tangent,analog,letter,light,concept,pyramid,wavelet,net,set,data,potential,star,chess,estimator,oscillator,instruction,component,chip,option,pattern,rotation,belief,map,tree,delay,spike,eeg,rule,rules,expert,block,user,loss,document,subscriber,memory,lesion,call,signal,solution,view,stress,distance,evidence,policy,perceptron,direction,song,saliency,control,error,kernel,system,digit,disparity,controller,target,dialogue,field,noise,hand,routing,road,input,motion,character,algorithm,neuron,operator,unit,neural,hint,motor,weight,object,function,item,speaker,channel,point,model,classifier,action,iiii,attractor,head,context,task,skill,word,network,cell,learning
0,2,0,7,0,21,0,0,9,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,0,0,0,2,2,1,0,1,13,4,0,4,3,0,0,9,0,0,0,0,7,0,0,0,2,4,0,0,0,0,0,0,2,0,0,12,23,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,1,0,0,0,0,0,0,0,0,0,0,23,8,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,3,0,20,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,3,0,13,0,0,0,0,0,1,1,0,0,0,2,0,0,8,0,0,1,12,0,0,1,0,3,0,0,3,3,13,0,0,0,1,0,0,0,0,0,15,1,5
1,1,9,0,0,0,0,1,0,1,0,0,0,0,0,4,10,0,2,0,0,0,0,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,2,0,0,0,0,0,0,0,11,0,2,5,0,0,0,0,0,4,2,0,0,0,0,0,6,0,0,1,3,0,0,0,0,2,0,3,0,3,27,0,0,0,0,0,2,2,0,8,4,0,0
0,0,1,4,0,0,0,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,68,5,0,0,0,0,0,0,5,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,14,0,3,5,3,0,0,3,0,13,0,0,16,3,5,0,0,0,0,0,1,0,0,0,1,0,0
0,1,16,2,0,0,0,1,0,0,0,0,0,0,24,5,1,0,0,0,0,0,0,11,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,76,0,0,0,0,0,0,0,2,0,0,8,0,0,2,0,0,1,32,0,0,3,0,5,0,0,0,0,9,0,0,0,0,0,6,2,0,6,35,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,1,6,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,17,0,0,0,2,0,0,0,6,12,1,0,0,27,28,0,0,0,0,0,0,2,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,18,0,0,1,0,0,0,0,6,3,0,0,1,6,11,0,0,0,0,0,0,2,0,0,0,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,3,0,0,0,2,13,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1,0,2,0,0,9,0,0,0,0,9,2,0,0,0,0,0,5,1,0,0,0,16,87,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,19,0,0,0,0,0,0,2,0,1,0,41,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,8,0,0,0,0,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,0,0,0,0,0,12,0,0,0,2,0,4,0,54,0,0,0,4,0,0,0,0,3,3,0,9,0,0,20,10,0,0,0,5,0,0,0,2,2,3,0,0,0,0,0,1,3,0,0,19,2,0
0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,8,4,0,0,25,0,0,9,0,0,21,0,0,0,4,0,18,2,0,0,0,2,3,0,0,1,0,0,1,0,9,0,10,2,0,0,1,7,12,0,0,0,0,8,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,1,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2,45,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,58,5,0,0,0,2,57,0,0,0,0,0,0,9,0,2,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,1,5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,2,12,0,0,0,0,0,1,0,0,0,2,0,0
0,0,3,0,0,0,0,18,0,0,1,0,1,0,0,9,2,0,0,0,6,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,37,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,2,0,0,1,1,4,3,0,0,0,1,0,0,0,0,10,0,0,0,4,1,6,0,0,0,0,0,5,0,0,0,0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,18,0,0,0,0,0,0,9,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,4,14,0,0,0,0,32,0,8,0,0,0,3,0,0,2,6,13,0,0,0,5,15,0,0,0,0,0,2,1,0,0,1,0,2
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,11,1,0,0,0,0,0,0,1,0,0,0,2,6,3,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,5,3,7,0,11,0,0,0,6,0,0,7,33,0,19,82,2,0,0,0,0,11,7,0,0,9,5,1,0,0,0,6,12,0,0,0,0,0,1,51,0,0,24,0,0
0,0,0,2,0,15,0,0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,29,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,8,0,13,3,0,0,0,0,0,19,1,2,0,0,1,0,3,1,0,3,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,15,0
0,2,0,1,0,50,0,0,11,0,1,0,0,0,0,4,14,0,0,0,0,0,0,4,7,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,12,0,0,2,3,0,8,0,0,0,0,0,7,0,0,0,0,2,43,0,2,14,0,2,3,0,0,0,2,3,0,0,11,1,17,0,0,0,0,0,0,1,0,0,0,3,0
0,0,4,4,0,0,0,0,0,0,0,0,0,0,5,10,0,0,3,0,0,0,0,1,0,0,2,0,0,4,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,14,0,0,0,0,0,8,0,2,0,0,1,0,0,3,0,0,3,24,0,0,0,0,0,0,0,0,1,7,2,0,0,0,0,3,8,0,0,28,1,18
1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,5,32,3,0,0,0,0,0,37,0,0,0,0,0,5,0,1,0,79,4,0,0,0,0,1,0,0,0,0,0,22,0,1,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,14,0,0,0,1,0,0,13,1,0,0,8,0,0,0,0,8,0,0,18,0,2,0,0,0,0,0,0,0,0,0,2,0,7
0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,6,7,13,0,0,0,0,0,4,0,0,16,0,0,0,0,0,0,9,3,0,0,0,0,1,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,3,0,4,2,0,0,13,0,0,11,0,0,0,17,0,1,1,20,0,5,5,0,0,9,0,5,0,0,0,0,0,2,0,0,0,0,0,2,0,0,18,0,15
0,0,9,2,0,1,0,0,1,0,2,0,1,0,0,4,1,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,1,2,0,0,8,0,0,0,0,0,1,10,1,4,0,0,0,0,0,1,0,4,3,4,3,32,1,0,0,1,0,3,0,3,0,0,17,4,2,2,0,0,4,37,0,3,11,13,4,0,0,7,0,1,0,0,0,0,25,0,3,0,0,38,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,11,0,0,0,2,48,0,0,0,0,0,0,2,0,1,3,0,0
0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,61,0,3,2,0,0,0,16,0,0,0,0,27,0,0,5,0,0,0,0,0,0,0,0,23,0,3,0,0,2,0,1,6,3,0,0,0,0,10,0,0,2,0,0,0,8,0,0,0,1,0,0,1,21,1,16
0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1,0,0,0,0,76,0,0,0,0,0,0,3,5,1,0,0,0,0,0,46,0,0,0,0,2,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,2,0,0,0,8,0,0,5,0,1,12,0,0,4,2,0,0,6,0,6,1,0,0,2,0,0,0,0,0,0,1,10,0,0,3,5,40
0,0,12,2,0,0,8,0,0,0,0,0,0,0,1,8,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,19,0,0,0,0,3,1,0,6,0,0,0,0,0,0,0,2,0,0,2,0,0,12,1,0,2,5,0,0,1,0,16,0,0,0,0,9,0,11,0,0,0,0,2,0,0,4,0,19
0,1,7,3,0,0,0,0,0,0,0,0,0,0,1,11,15,0,0,0,0,0,0,2,0,1,9,0,0,0,0,0,0,0,5,0,0,0,80,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,45,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,6,0,1,45,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,1,0,8,0,0,0,0,0,0,1,0,0,0,3,0,1,7,0,0,2,4,0,0,0,19,3,0,0,0,0,0,1,0,0,0,0,18,1,0,2,3,65,2
0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,57,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2,0,0,13,0,0,20,0,0,0,10,0,0,8,0,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,11,0,6
0,0,13,1,0,0,0,0,0,0,0,0,0,0,1,2,19,0,0,0,0,0,0,0,0,0,12,0,0,6,1,0,0,1,0,3,2,0,0,0,0,0,0,0,0,1,12,0,0,0,5,0,2,1,0,0,0,4,0,5,0,0,0,1,0,3,0,2,0,0,12,0,0,10,0,0,8,20,0,0,14,0,3,0,0,0,0,5,19,1,0,0,0,0,2,0,0,40,0,11
0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,2,31,0,18,0,0,0,4,0,0,6,0,0,0,17,0,0,2,0,0,1,35,0,0,1,0,6,0,0,0,0,94,0,0,0,0,0,0,0,0,0,37,1,8
0,2,20,7,0,0,0,0,0,0,0,1,0,0,0,11,47,2,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,6,19,0,3,0,0,0,1,0,1,48,3,0,0,26,0,0,13,1,0,0,19,0,0,22,0,15,0,0,0,5,14,0,0,0,0,0,1,2,0,0,36,0,30
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,5,0,1,0,0,0,13,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,24,0,0,0,0,47,0,14,0,0,0,0,0,0,0,4,5,22
0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,5,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,14,0,0,0,0,15,7,0,7,0,0,0,0,0,0,2,11,0,0,1,4,0,7,0,0,0,2,0,0,0,0,21,0,0,0,8,76,0,0,0,0,0,0,11,0,0,0,3,43
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85,0,0,0,0,4,0,0,9,0,0,48,0,0,0,0,0,0,0,0,0,0,36,0,0,1,0,0,0,0,0,31,0,0,0,3,4,0,19,0,0,0,0,0,0,0,0,0,2
0,2,9,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,22,1,0,27,0,0,5,0,0,0,0,0,0,0,6,1,0,8,0,0,0,0,0,0,6,0,11,0,0,0,2,8,0,11,0,0,0,0,0,0,0,0,0,30
0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,19,1,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,7,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,1,0,0,0,0,0,0,11,10,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,29,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,16,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,12,0,0,0,0,2,0,52,0,0,0,0,29,0,0,1,0,8
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2,0,0,0,0,1,0,0,0,1,4,0,15,0,0,0,0,1,0,0,0,0,46
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,54,5,0,28,0,0,14,0,0,0,0,1,0,0,2,6,0,1,2,0,0,4,0,0,0,1,1,0,0,0,0,3,0,5,0,0,0,0,1,1,0,7,0,102
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,10,0,0,9,0,0,50,7,0,19,0,0,10,5,0,30,0,35,0,0,0,0,0,0,0,0,0,12,0,10,0,0,2,0,0,0,10,94,0,1,0,0,0,0,2,0,0,3,0,14
0,0,2,3,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,53,0,0,0,0,18,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,6,0,0,0,2,0,0,16,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,11,0,0,2,9,3,0,0,0,4,6,0,0,0,0,0,0,3,0,0,28,0,16
0,0,15,1,0,0,0,0,0,0,0,3,0,0,1,5,9,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,0,1,10,0,0,0,0,0,3,1,0,0,1,0,0,5,0,0,1,4,0,0,0,0,1,0,0,0,3,42,0,0,0,1,0,0,3,0,0,11,0,5
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,15,14,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,1,0,1,4,1,0,0,0,0,0,0,6,22,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,8,1,10,0,0,0,4,66,0,0,0,1,0,5,6,0,0,2,0,1
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,30,19,0,4,0,0,14,0,0,0,0,4,0,0,7,1,0,1,0,0,0,8,0,30,11,36,4,0,0,0,1,71,0,3,0,0,0,7,6,0,1,16,0,34
0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,1,0,2,1,0,0,0,0,0,0,4,0,1,1,0,2,0,0,21,0,0,0,0,0,0,1,0,7,1,0,2,0,0,0,1,0,0,0,1,0,0,0,8,0,45,7,0,0,0,2,3,0,0,0,1,28,0,0,0,0,0,0,1,0,0,4,0,1
0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,67,0,0,6,1,0,18,0,0,0,0,0,0,4,2,0,0,4,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,33,5,1,0,0,63
0,0,14,71,0,0,0,0,0,0,0,1,0,0,9,8,2,0,0,0,0,0,0,5,0,0,9,1,0,3,10,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,5,0,0,2,0,0,3,0,0,0,9,0,2,0,0,0,0,9,0,0,2,1,0,26,7,0,0,2,25,0,0,0,0,1,17,0,0,0,0,4,0,7,0,0,9,0,13
0,0,0,1,0,0,0,0,0,0,1,61,0,0,1,3,9,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,5,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,2,0,0,3,6,8,0,0,0,3,27,0,0,0,0,0,0,17,0,2,3,0,48
0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,3,10,43,0,0,0,0,0,0,0,0,11,0,0,2,0,1,24,0,17,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,0,0,0,33,0,4,12,0,2,2,0,5,0,0,0,2,24,0,27,0,0,0,1,0,0,0,11,10,21
0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,6,18,0,0,0,0,0,19,0,0,2,0,0,0,0,2,4,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,2,1,2,0,0,16,0,0,0,19,0,3,4,0,0,2,0,8,0,0,0,0,13,0,1,0,0,0,0,0,0,0,4,19,8
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,36,0,0,0,3,0,2,0,0,0,4,0,0,0,2,0,0,5,0,0,1,22,0,4,4,0,28,3,1,0,0,0,0,3,13,0,7,0,0,0,0,2,0,0,17,7,7
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,30,1,0,0,37,0,1,0,0,0,4,0,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,19,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,2,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5,2,0,0,0,4,0,0,0,17,0,0,4,0,0,6,0,27,0,0,0,0,11,0,0,0,2,0,0,0,0,0,29,0,3
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,25,2,0,0,16,1,0,0,3,0,15,2,0,0,7,0,7,0,0,0,6,8,0,0,0,19,0,1,2,0,0,44,2,0
0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,5,7,0,1,0,0,3,0,0,0,0,10,0,0,0,1,0,2,8,0,1,4,40,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,13,0,0,0,0,0,51,0,0,3,0,0,0,0,1,0,48,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,0,1,5,1,0,0,1,0,0,5,0,0,0,5,0,1,0,0,0,0,0,5,4,0,0,0,0,0,0,0,2,0,0,3,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,12,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,3,0,0,27,0,0,0,16,0,0,4,0,0,11,0,8,0,0,0,6,9,0,1,0,0,0,1,0,0,0,4,2,44
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,3,0,0,0,0,0,19,1,0,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,61,0,0,0,7,0,0,0,4,0,23,3,0,0,0,0,12,0,0,28,0,4,0,1,0,0,0,0,3,0,0,3,2,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,0,0,37,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,26,3,5,0,0,34,0,0,0,24,0,0,1,0,0,14,0,14,0,0,0,6,29,0,0,0,1,0,0,0,0,0,8,3,22
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,11,4,0,0,0,0,0,4,0,0,2,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,7,0,0,0,2,0,0,2,9,0,4,6,0,0,0,1,23,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,22,0
0,0,0,0,0,0,0,0,0,1,0,3,1,11,0,3,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,2,0,0,2,1,0,4,0,0,0,0,0,16,0,0,0,0,1,0,0,0,16,1,0,8,0,0,5,0,12,0,0,0,0,26,0,0,0,0,0,2,0,0,0,2,10,1
